"","COUNTY","time_value","work_prop_7d","work_std","work_sample_size"
"387","HENRY",2020-01-26,0.10848236460988,0.0043089271469882,189
"388","HIGHLAND",2020-01-26,0.097178961375932,0.0035854438602238,245
"389","HOCKING",2020-01-26,0.087017648169703,0.0041584935395151,161
"390","HOLMES",2020-01-26,0.11218403800276,0.0047783364375685,161
"391","HURON",2020-01-26,0.084248672434447,0.0028400681913852,336
"392","JACKSON",2020-01-26,0.099579538526003,0.004179693070719,210
"393","JEFFERSON",2020-01-26,0.08301719417704,0.002527588688538,469
"394","KNOX",2020-01-26,0.098836735448497,0.0033402925653759,322
"395","LAKE",2020-01-26,0.10883880613535,0.0018908539194607,1084
"396","LAWRENCE",2020-01-26,0.10131525008979,0.0031162899668238,399
"397","LICKING",2020-01-26,0.1043021497144,0.002206019553888,784
"398","LOGAN",2020-01-26,0.10284899027723,0.0035063560751838,273
"399","LORAIN",2020-01-26,0.088260952234911,0.0014853710161788,1414
"400","LUCAS",2020-01-26,0.088359565765715,0.0011073912126279,2778
"401","MADISON",2020-01-26,0.10859530708632,0.0039769282126127,196
"402","MAHONING",2020-01-26,0.084906450363576,0.0014079972291915,1512
"403","MARION",2020-01-26,0.086622426831667,0.0027834298715855,392
"404","MEDINA",2020-01-26,0.11009697087066,0.002083010539366,770
"405","MEIGS",2020-01-26,0.091426415246321,0.0046109163866846,161
"406","MERCER",2020-01-26,0.10816741398572,0.0039081515642233,231
"407","MIAMI",2020-01-26,0.10481867180954,0.0023689720641571,602
"408","MONROE",2020-01-26,0.080809130018495,0.0055031030193633,112
"409","MONTGOMERY",2020-01-26,0.088118322047358,0.0010228108437929,2919
"410","MORGAN",2020-01-26,0.085043602822731,0.005912004943139,105
"411","MORROW",2020-01-26,0.097004053677404,0.0037243872009682,161
"412","MUSKINGUM",2020-01-26,0.098429404405975,0.0025659321736075,525
"413","NOBLE",2020-01-26,0.10076376523132,0.007176183280935,84
"414","OTTAWA",2020-01-26,0.091783311033892,0.0030808365065826,301
"415","PAULDING",2020-01-26,0.10154293893452,0.0049164941869389,119
"416","PERRY",2020-01-26,0.086088086213817,0.0036999831802942,196
"417","PICKAWAY",2020-01-26,0.10059715054499,0.0035327306096165,250
"418","PIKE",2020-01-26,0.10383694748271,0.0047002216184582,154
"419","PORTAGE",2020-01-26,0.098200566352043,0.002016945148812,707
"420","PREBLE",2020-01-26,0.12073908001459,0.0036743484952291,238
"421","PUTNAM",2020-01-26,0.10758278757588,0.0040047587080003,189
"422","RICHLAND",2020-01-26,0.090574193363257,0.0021352434301168,665
"423","ROSS",2020-01-26,0.097758496141086,0.0028960788720762,434
"424","SANDUSKY",2020-01-26,0.09061913678337,0.0028025789343125,413
"425","SCIOTO",2020-01-26,0.094050148450111,0.0026148229570808,511
"426","SENECA",2020-01-26,0.10308543679221,0.0031239659722993,399
"427","SHELBY",2020-01-26,0.10666062294724,0.0037597624681174,273
"428","STARK",2020-01-26,0.099758718365386,0.0013741424137519,1932
"429","SUMMIT",2020-01-26,0.096053012124499,0.0010852660503052,3157
"430","TRUMBULL",2020-01-26,0.089096548664565,0.0016164284463542,1351
"431","TUSCARAWAS",2020-01-26,0.10146666005568,0.0024745099433585,539
"432","UNION",2020-01-26,0.11894289477879,0.0042495237211474,203
"433","VAN WERT",2020-01-26,0.11917310600458,0.0042458379606102,196
"434","VINTON",2020-01-26,0.10032912402417,0.0070935032004564,84
"435","WARREN",2020-01-26,0.12148560940372,0.0022136151137119,756
"436","WASHINGTON",2020-01-26,0.097958533218228,0.003111513804483,329
"437","WAYNE",2020-01-26,0.10574395232229,0.002482113547894,581
"438","WILLIAMS",2020-01-26,0.091093400248776,0.0033767740565399,252
"439","WOOD",2020-01-26,0.10932433774562,0.0023436075747917,630
"440","WYANDOT",2020-01-26,0.098263724720626,0.0049409865775984,154
"441","ADAMS",2020-01-27,0.086484651465436,0.0041307511918626,154
"442","ALLEN",2020-01-27,0.095929701080602,0.0023642266134022,640
"443","ASHLAND",2020-01-27,0.10825285777736,0.0033118953731145,308
"444","ASHTABULA",2020-01-27,0.084112605421139,0.001983932522703,651
"445","ATHENS",2020-01-27,0.09646227607142,0.0033701477875747,336
"446","AUGLAIZE",2020-01-27,0.11906335578435,0.0037039163699428,287
"447","BELMONT",2020-01-27,0.10275995621158,0.0028709384042328,476
"448","BROWN",2020-01-27,0.11387866650397,0.0047467913319934,224
"449","BUTLER",2020-01-27,0.11410450659545,0.0014662640686547,1869
"450","CARROLL",2020-01-27,0.11668807286463,0.0047088443134989,175
"451","CHAMPAIGN",2020-01-27,0.1062623744304,0.0040047278402688,238
"452","CLARK",2020-01-27,0.096634104764252,0.0019729757821077,952
"453","CLERMONT",2020-01-27,0.12242264797102,0.0020740890208881,819
"454","CLINTON",2020-01-27,0.11036135033613,0.0038054858217337,224
"455","COLUMBIANA",2020-01-27,0.10196326152586,0.0022728071841384,658
"456","COSHOCTON",2020-01-27,0.10451959544838,0.0039347905394661,231
"457","CRAWFORD",2020-01-27,0.090599722301892,0.0029687571515573,336
"458","CUYAHOGA",2020-01-27,0.091983733501605,0.00068708195668532,8108
"459","DARKE",2020-01-27,0.11598924644963,0.0035303770756199,364
"460","DEFIANCE",2020-01-27,0.099083897048698,0.0036096905140547,252
"461","DELAWARE",2020-01-27,0.14325814717866,0.002704334928722,616
"462","ERIE",2020-01-27,0.099671692468819,0.0026071659729621,483
"463","FAIRFIELD",2020-01-27,0.11364893834687,0.0022023468214395,651
"464","FAYETTE",2020-01-27,0.099336079154489,0.0042556251683257,182
"465","FRANKLIN",2020-01-27,0.098099778265376,0.00079018512942168,6193
"466","FULTON",2020-01-27,0.12190066423991,0.0040676770037063,217
"467","GALLIA",2020-01-27,0.10795704980072,0.0043688173455387,175
"468","GEAUGA",2020-01-27,0.12046653614823,0.0033289945409278,449
"469","GREENE",2020-01-27,0.11245422992096,0.0021811057362547,781
"470","GUERNSEY",2020-01-27,0.097124994389453,0.0032613577274656,245
"471","HAMILTON",2020-01-27,0.10421619680502,0.00092546413463032,4879
"472","HANCOCK",2020-01-27,0.11586168275324,0.0030361911175021,434
"473","HARDIN",2020-01-27,0.093657668824414,0.0034582744206701,196
"474","HARRISON",2020-01-27,0.089637303127611,0.0049683477037377,119
"475","HENRY",2020-01-27,0.11597012373763,0.00432368220495,189
"476","HIGHLAND",2020-01-27,0.10372526748471,0.0036560324544764,245
"477","HOCKING",2020-01-27,0.093770505092558,0.004414042860514,161
"478","HOLMES",2020-01-27,0.11789852834759,0.0048604761210287,161
"479","HURON",2020-01-27,0.091771094522332,0.002935286233238,336
"480","JACKSON",2020-01-27,0.10887007724675,0.0042042971954405,210
"481","JEFFERSON",2020-01-27,0.088592387121925,0.0026053625157391,469
"482","KNOX",2020-01-27,0.10620253646406,0.0034365615237004,322
"483","LAKE",2020-01-27,0.11824631850151,0.0019303719231167,1084
"484","LAWRENCE",2020-01-27,0.10948455851401,0.0031922570137428,399
"485","LICKING",2020-01-27,0.11263995850565,0.0022847120409658,784
"486","LOGAN",2020-01-27,0.10711734418058,0.0034983965927211,273
"487","LORAIN",2020-01-27,0.095472393872018,0.001512503277298,1414
"488","LUCAS",2020-01-27,0.094699600055269,0.0011481201940736,2778
"489","MADISON",2020-01-27,0.11444802686995,0.0039601706029725,196
"490","MAHONING",2020-01-27,0.091993588646337,0.0014742087584011,1512
"491","MARION",2020-01-27,0.092587469732907,0.0029025691649752,392
"492","MEDINA",2020-01-27,0.11848085713089,0.002138467112469,770
"493","MEIGS",2020-01-27,0.10105550161347,0.0048007400685769,161
"494","MERCER",2020-01-27,0.11591468753202,0.0041915515302156,231
"495","MIAMI",2020-01-27,0.11092412659071,0.0024673977278539,602
"496","MONROE",2020-01-27,0.080724072271024,0.0054360701546254,112
"497","MONTGOMERY",2020-01-27,0.094773193501816,0.0010632391406787,2919
"498","MORGAN",2020-01-27,0.093609504319207,0.0063343120677311,105
"499","MORROW",2020-01-27,0.10581927941751,0.003902548421661,161
"500","MUSKINGUM",2020-01-27,0.10632310127674,0.0026107894421057,525
"501","NOBLE",2020-01-27,0.10754683486614,0.0072725686327641,84
"502","OTTAWA",2020-01-27,0.10026752515834,0.0032711954118236,301
"503","PAULDING",2020-01-27,0.10532313612871,0.0047076425017459,119
"504","PERRY",2020-01-27,0.094824110863829,0.0039664535046816,196
"505","PICKAWAY",2020-01-27,0.10906228950297,0.003645510266942,249
"506","PIKE",2020-01-27,0.11470444819483,0.0046821610932404,154
"507","PORTAGE",2020-01-27,0.10617967416173,0.0020865431166918,707
"508","PREBLE",2020-01-27,0.12509809557248,0.0036326847995278,238
"509","PUTNAM",2020-01-27,0.1126447681713,0.0040629088071136,189
"510","RICHLAND",2020-01-27,0.096229572913002,0.0022025172638408,665
"511","ROSS",2020-01-27,0.10605037573995,0.0029169023115176,434
"512","SANDUSKY",2020-01-27,0.096168897583983,0.0028558408072405,413
"513","SCIOTO",2020-01-27,0.10254223345793,0.0027271204135013,511
"514","SENECA",2020-01-27,0.11131276465244,0.003161480829687,399
"515","SHELBY",2020-01-27,0.11520251700045,0.0037787864587976,273
"516","STARK",2020-01-27,0.10765114350301,0.0014359162332983,1932
"517","SUMMIT",2020-01-27,0.10283871053222,0.0011310078402248,3157
"518","TRUMBULL",2020-01-27,0.095762140678074,0.0016701260279692,1351
"519","TUSCARAWAS",2020-01-27,0.10791857593474,0.0025031120369801,539
"520","UNION",2020-01-27,0.12954007788816,0.0041938187305821,203
"521","VAN WERT",2020-01-27,0.12487352134349,0.0043970958872531,196
"522","VINTON",2020-01-27,0.10569873273758,0.0071156505885956,84
"523","WARREN",2020-01-27,0.13275579704199,0.0022706770351431,756
"524","WASHINGTON",2020-01-27,0.10591547222406,0.0032338688521065,329
"525","WAYNE",2020-01-27,0.11233787038845,0.002509869425513,581
"526","WILLIAMS",2020-01-27,0.099156190555518,0.0034866225227372,252
"527","WOOD",2020-01-27,0.1174245152429,0.0024426828818354,630
"528","WYANDOT",2020-01-27,0.10708213397047,0.00529261186176,154
"529","ADAMS",2020-01-28,0.090367415115391,0.0043348599948049,154
"530","ALLEN",2020-01-28,0.099525400004857,0.0024069052455427,640
"531","ASHLAND",2020-01-28,0.10878236566017,0.003390577543059,308
"532","ASHTABULA",2020-01-28,0.087145371055533,0.0021111928720988,651
"533","ATHENS",2020-01-28,0.097502218866814,0.0034236786416783,336
"534","AUGLAIZE",2020-01-28,0.1193163055899,0.0036352586992096,287
"535","BELMONT",2020-01-28,0.10379270448992,0.0029019649125144,476
"536","BROWN",2020-01-28,0.11390467930188,0.0047448300260041,224
"537","BUTLER",2020-01-28,0.11528811391031,0.0014770716909493,1869
"538","CARROLL",2020-01-28,0.11399993893745,0.0044038757278556,175
"539","CHAMPAIGN",2020-01-28,0.10620249731346,0.0040417799909493,238
"540","CLARK",2020-01-28,0.09675106731251,0.0019452804025916,952
"541","CLERMONT",2020-01-28,0.12287030030807,0.0021093942139818,819
"542","CLINTON",2020-01-28,0.10907554708759,0.0037864342027221,224
"543","COLUMBIANA",2020-01-28,0.10287392221632,0.0022737571297204,658
"544","COSHOCTON",2020-01-28,0.10435594813843,0.0039746957001508,231
"545","CRAWFORD",2020-01-28,0.091738346769408,0.0031094073457037,336
"546","CUYAHOGA",2020-01-28,0.093799657708817,0.00070054669970955,8108
"547","DARKE",2020-01-28,0.11665819134109,0.0035448516676922,364
"548","DEFIANCE",2020-01-28,0.10278939357797,0.0037163017105948,252
"549","DELAWARE",2020-01-28,0.14365381495372,0.0026985801106627,616
"550","ERIE",2020-01-28,0.099820955839254,0.0026386711954224,483
"551","FAIRFIELD",2020-01-28,0.1160943630989,0.0022268249737678,651
"552","FAYETTE",2020-01-28,0.10042713732103,0.0042770125046091,182
"553","FRANKLIN",2020-01-28,0.099074160177823,0.00080147308577883,6192
"554","FULTON",2020-01-28,0.12342636734627,0.0040984113221992,217
"555","GALLIA",2020-01-28,0.11150143632323,0.0044602580156184,175
"556","GEAUGA",2020-01-28,0.12184097494518,0.0033174315004326,449
"557","GREENE",2020-01-28,0.11292329659841,0.0021825603041258,781
"558","GUERNSEY",2020-01-28,0.10118297318966,0.0034068796252791,245
"559","HAMILTON",2020-01-28,0.10545542119182,0.00093770847021103,4879
"560","HANCOCK",2020-01-28,0.11518058015964,0.0030650123019362,434
"561","HARDIN",2020-01-28,0.096407468703564,0.0035688172454878,196
"562","HARRISON",2020-01-28,0.090605256354566,0.0048589366533362,119
"563","HENRY",2020-01-28,0.11686534445006,0.0043588627927329,189
"564","HIGHLAND",2020-01-28,0.1034554370947,0.0036136063628932,245
"565","HOCKING",2020-01-28,0.095618140272091,0.0043931327643276,161
"566","HOLMES",2020-01-28,0.11713758389043,0.0047439071621588,161
"567","HURON",2020-01-28,0.094353834990975,0.0030199734690378,336
"568","JACKSON",2020-01-28,0.10901414624092,0.0042552054582802,210
"569","JEFFERSON",2020-01-28,0.090385901377082,0.002631521022098,469
"570","KNOX",2020-01-28,0.1104692511505,0.0034602192768708,322
"571","LAKE",2020-01-28,0.1204489743584,0.0020032507992847,1083
"572","LAWRENCE",2020-01-28,0.10851682635237,0.0030917634404042,399
"573","LICKING",2020-01-28,0.11374808511357,0.0023537357068535,784
"574","LOGAN",2020-01-28,0.10904204094977,0.0034353678334002,273
"575","LORAIN",2020-01-28,0.095438333365229,0.0015020967337228,1414
"576","LUCAS",2020-01-28,0.096121091693198,0.0011771186398272,2779
"577","MADISON",2020-01-28,0.11349767672441,0.0040650852143012,196
"578","MAHONING",2020-01-28,0.093563300815584,0.00148583505024,1512
"579","MARION",2020-01-28,0.093889198441415,0.002975266369643,392
"580","MEDINA",2020-01-28,0.11931896851521,0.0021558733988483,770
"581","MEIGS",2020-01-28,0.10150721274608,0.0048362553875759,161
"582","MERCER",2020-01-28,0.11784627393377,0.004259997855354,231
"583","MIAMI",2020-01-28,0.11095351127587,0.0024116914565335,602
"584","MONROE",2020-01-28,0.08146100639879,0.005506821978796,112
"585","MONTGOMERY",2020-01-28,0.09553917920869,0.0010689131062521,2919
"586","MORGAN",2020-01-28,0.097254395793674,0.0063005962577599,105
"587","MORROW",2020-01-28,0.10695112389408,0.0040330016870457,161
"588","MUSKINGUM",2020-01-28,0.10891447504194,0.0026866392174948,525
"589","NOBLE",2020-01-28,0.11344924910273,0.0078146989743229,84
"590","OTTAWA",2020-01-28,0.10524574882911,0.0033949775138005,301
"591","PAULDING",2020-01-28,0.10556405949907,0.0047446327011824,119
"592","PERRY",2020-01-28,0.09451366676149,0.0039577326861634,196
"593","PICKAWAY",2020-01-28,0.10915032370277,0.0035269873704662,249
"594","PIKE",2020-01-28,0.1165844720333,0.0048706257923908,154
"595","PORTAGE",2020-01-28,0.10854362808891,0.0021829139601307,707
"596","PREBLE",2020-01-28,0.12573568706525,0.0036543783434109,238
"597","PUTNAM",2020-01-28,0.11358296196435,0.0041292009526291,189
"598","RICHLAND",2020-01-28,0.098744598715778,0.0022721982421091,665
"599","ROSS",2020-01-28,0.10902775840009,0.0030330972844544,434
"600","SANDUSKY",2020-01-28,0.096973472663785,0.0028475923902247,413
"601","SCIOTO",2020-01-28,0.10449703479747,0.0028006211367074,511
"602","SENECA",2020-01-28,0.11249929496202,0.0031745918746028,399
"603","SHELBY",2020-01-28,0.11785273584982,0.0038188890774082,273
"604","STARK",2020-01-28,0.10721491344516,0.0014169743761491,1932
"605","SUMMIT",2020-01-28,0.10386780728717,0.0011424060121112,3157
"606","TRUMBULL",2020-01-28,0.097104551287034,0.0016691895988659,1351
"607","TUSCARAWAS",2020-01-28,0.10982206463533,0.0025064528162755,539
"608","UNION",2020-01-28,0.12913769639339,0.0042562152204495,203
"609","VAN WERT",2020-01-28,0.12285806567121,0.0042115724788248,196
"610","VINTON",2020-01-28,0.1024371178424,0.0067767388501135,84
"611","WARREN",2020-01-28,0.13488944957533,0.0022924481811041,755
"612","WASHINGTON",2020-01-28,0.10782700630403,0.0033256002326359,329
"613","WAYNE",2020-01-28,0.11253262007845,0.0025143101177441,581
"614","WILLIAMS",2020-01-28,0.1014713429822,0.0037996650458744,252
"615","WOOD",2020-01-28,0.11938685340609,0.0024970019402943,630
"616","WYANDOT",2020-01-28,0.11497928347443,0.0054402399658609,154
"617","ADAMS",2020-01-29,0.092630931614205,0.0043702586486279,154
"618","ALLEN",2020-01-29,0.10063179251583,0.002422491798769,641
"619","ASHLAND",2020-01-29,0.10987629539368,0.0034579029826064,308
"620","ASHTABULA",2020-01-29,0.089040372457711,0.0021857783913913,651
"621","ATHENS",2020-01-29,0.10153407213852,0.0035810524590546,336
"622","AUGLAIZE",2020-01-29,0.11922502272743,0.0036170201382453,287
"623","BELMONT",2020-01-29,0.1060629931287,0.0029967882048065,476
"624","BROWN",2020-01-29,0.11378352017953,0.0046761556543426,224
"625","BUTLER",2020-01-29,0.11698927815971,0.0014927248286614,1869
"626","CARROLL",2020-01-29,0.11596153798854,0.0045550129899209,175
"627","CHAMPAIGN",2020-01-29,0.10837944328698,0.0039589061464931,238
"628","CLARK",2020-01-29,0.099609799854979,0.0019973666041497,952
"629","CLERMONT",2020-01-29,0.12324180589895,0.0021064304750851,819
"630","CLINTON",2020-01-29,0.1110914562119,0.0038590349899153,224
"631","COLUMBIANA",2020-01-29,0.10431141461488,0.0022986350282825,658
"632","COSHOCTON",2020-01-29,0.10379269135443,0.0040175296897542,231
"633","CRAWFORD",2020-01-29,0.09312347331134,0.003161165872416,336
"634","CUYAHOGA",2020-01-29,0.095633579586298,0.00071398435799854,8106
"635","DARKE",2020-01-29,0.11587809167746,0.0034974890707661,364
"636","DEFIANCE",2020-01-29,0.10409153180769,0.0036587750955526,252
"637","DELAWARE",2020-01-29,0.14480115276877,0.0027108686635723,616
"638","ERIE",2020-01-29,0.10061493950196,0.0026186386034507,483
"639","FAIRFIELD",2020-01-29,0.11718427499596,0.0022647160489503,651
"640","FAYETTE",2020-01-29,0.10099972202166,0.0043366071708725,182
"641","FRANKLIN",2020-01-29,0.10068040673536,0.00081433698545999,6192
"642","FULTON",2020-01-29,0.12333858625316,0.0039848399815631,217
"643","GALLIA",2020-01-29,0.11056246422828,0.0046409362979282,175
"644","GEAUGA",2020-01-29,0.12494586670023,0.0033447348742521,449
"645","GREENE",2020-01-29,0.11443328054189,0.0022036455996591,781
"646","GUERNSEY",2020-01-29,0.10078008235127,0.0034830584704595,245
"647","HAMILTON",2020-01-29,0.1077964236939,0.00096655398908838,4879
"648","HANCOCK",2020-01-29,0.11576203383649,0.003131539171979,434
"649","HARDIN",2020-01-29,0.0997811726092,0.0036833910066709,196
"650","HARRISON",2020-01-29,0.098226659355894,0.0054618467411303,119
"651","HENRY",2020-01-29,0.11683735043211,0.0042851529869658,189
"652","HIGHLAND",2020-01-29,0.10510889401569,0.0035811951791146,245
"653","HOCKING",2020-01-29,0.097829010792338,0.0045749455784423,161
"654","HOLMES",2020-01-29,0.12347833487075,0.0050146697016593,161
"655","HURON",2020-01-29,0.097419965493468,0.0031650697384463,336
"656","JACKSON",2020-01-29,0.1067195481986,0.0041478579432695,210
"657","JEFFERSON",2020-01-29,0.088623168802548,0.0024897185794294,469
"658","KNOX",2020-01-29,0.11272670381767,0.0035287155122745,322
"659","LAKE",2020-01-29,0.12137803412579,0.002006688369586,1082
"660","LAWRENCE",2020-01-29,0.1112118840993,0.0031284726173348,399
"661","LICKING",2020-01-29,0.11326544060894,0.0023422238477489,784
"662","LOGAN",2020-01-29,0.11109145232423,0.0035545855003078,273
"663","LORAIN",2020-01-29,0.097674875075384,0.0015352375691266,1414
"664","LUCAS",2020-01-29,0.096993056668312,0.0011889059837928,2777
"665","MADISON",2020-01-29,0.11512184064415,0.0041040142359759,196
"666","MAHONING",2020-01-29,0.09588667845092,0.0015110388638963,1512
"667","MARION",2020-01-29,0.096483310249766,0.0030639140209485,392
"668","MEDINA",2020-01-29,0.12253531226953,0.0021968962798314,770
"669","MEIGS",2020-01-29,0.10414144510176,0.0050030259204224,161
"670","MERCER",2020-01-29,0.11909658672975,0.0043290074449018,231
"671","MIAMI",2020-01-29,0.11337943824277,0.0024446099999719,602
"672","MONROE",2020-01-29,0.083092685397557,0.0052978505340573,112
